Archaea			Bacteria			Eukaryotes			Viruses	
			301.18031496063	208.094706613781					359.666666666667	498.524088351472
			300.119814600232	200.185074924423					184.755813953488	170.797984286667
			286.570082786183	223.243519315212					221	272.272502815605
			349.972407231208	289.075579475948					215.333333333333	170.980310757311
			401.061891515994	296.902734690279					210.351351351351	211.368886944157
			309.827637169776	300.381327058634					180.980392156863	156.808098030182
			323.862947436311	226.060162383794					177.586538461538	179.480945824661
			299.468493924838	197.801334143338					234.351648351648	283.246550381127
			298.987992691203	187.424991052235					183.965909090909	175.346451731412
			325.532954165273	399.69891337086					242.666666666667	154.151440689559
			298.807465618861	191.418379689077					1225	612.35447250755
			322.988015607581	216.757967107601					212.8	204.293905929668
			304.982960596379	210.760131699386					2402	0
			323.27355028138	251.390150708849					300.181818181818	89.8418813046768
			318.191273546933	210.409972779937					209.884531590414	266.821198820706
			299.992072072072	214.404749192779					181.486590038314	176.87856767878
			304.292800453515	196.542692366403					174.284210526316	177.560577805417
			303.605070422535	204.779541802655					199.6	101.317816794481
			317.180841121495	253.040403239573					210.964285714286	189.910209220404
			341.019994445987	249.125445063102					224.64347826087	224.345097237408
			329.808551992226	261.634739432095					305.654320987654	272.050880654954
			362.842178447277	273.852589845557					649	807.887987285366
			276.736959287532	199.863554685875					271.8	142.925505071698
			299.393716337522	198.356029169239					228.767857142857	184.199298298084
			331.91349862259	269.307403347065					1376.5	881.762156139625
			334.744623227657	273.932512295253					209.754716981132	326.345846849885
			268.46714774022	185.540604409397					479.333333333333	489.881958570974
			175.85244648318	141.888089467725					177.361111111111	177.544911171416
			324.787456445993	229.563866383429					1176.5	471.640223051427
			298.641945123608	216.717686074579					264.4	171.906369864528
			328.916722934954	216.015698265723					525.833333333333	379.19251926517
			319.023221525986	208.53852980532					222	258.35014999028
			319.464174454829	213.778832668024					229.641509433962	314.168627818517
			320.01257334451	199.95979539599					160.373333333333	135.490677183353
			306.346136567835	207.546717612712					191.923076923077	221.233124188254
			321.75457991156	220.258897146215					190.925925925926	149.655686822062
			320.179245283019	226.957991276287					827	80.6101730552664
			326.749322493225	253.333198416781					236.696202531646	336.375490525722
			318.971982758621	211.812424490302					320	82.0243866176395
			360.55345190285	312.347542706842					1009	45.254833995939
			309.685305148312	205.238573233502					440.666666666667	557.293339872878
			333.805723370429	249.324622269906					249	174.658237710106
			329.914770675334	223.218287468804					250.163522012579	225.296422315271
			325.867456288776	207.42867838418					263	25.4558441227157
			321.451377633712	230.508236464866					182.222222222222	336.82640962701
			282.206933619995	189.656271325225					209	230.527655607738
			383.272775423729	281.965520902524					205.385964912281	167.584387525676
			368.595946387708	264.993660702357					199.006369426752	197.860495299582
			308.968516029948	259.561371870704					549.666666666667	119.039209226764
			316.706406303529	210.03007992264					382	98.9949493661167
			306.026646364675	199.218192229699					273.975409836066	270.004360635578
			346.184431010712	356.07597674803					1982	0
			303.076229508197	193.86623330439					375	135.764501987817
			356.787625899281	298.50197531235					1253	552.95750288788
			324.936734693878	240.980157951523					187	194.053121235877
			325.086012163336	200.463507848591					182.059701492537	267.046294964853
			373.320189614307	279.750102538513					248.363636363636	261.933718194647
			319.740696278511	240.144727678201					191.775	178.143518801946
			368.725394045534	367.656584258285					230.866666666667	267.268573527604
			314.376618571957	211.662628947544					199	0
			364.014114832536	269.690483199201					829	0
			317.803310886644	206.798572254862					619	758.48375064994
			312.794923565042	227.467757802669					417	165.462986797652
			369.592944369064	361.749278647967					216.25	237.548991438258
			309.361596009975	209.140302867133					160.586776859504	145.163931909161
			349.078564500485	252.696492723855					258.2	170.359032634023
			294.427526132404	274.392886942833					178.864406779661	252.178539491856
			323.339751115285	294.907647341143					219.905263157895	272.997820647688
			348.156429391504	270.366828862735					282.122448979592	281.531350582034
			346.211042499092	275.583100348672					229.196078431373	270.711877804269
			343.765855777585	327.801867981047					341	57.9827560572969
			317.782940237631	207.778354701128					295.781512605042	217.955218525362
			321.446489726027	227.767390746478					273.606557377049	245.554561397158
			311.908442330559	323.357490353308					554.5	106.773123959169
			348.749772796122	255.375554294081					201.860215053763	232.885985885137
			408.566808813077	268.993309154013					1159.5	550.836182544321
			321.887030435975	206.079812316928					183.886363636364	154.07627466413
			282.828282828283	183.478144736309					567.888888888889	783.165443001101
			341.232400339271	232.962120195894					260.271186440678	445.103778309969
			382.169608595549	266.328196838591					814	0
			315.350215517241	200.848857937495					461	330.95467967684
			336.478816018572	240.435324978173					313.649484536082	263.226489065325
			329.322147651007	267.21926930157					476.714285714286	480.26996376542
			309.38104993598	206.93586470165					1397.5	1785.44462249603
			365.143706640238	269.153689625658					494.5	359.390688063376
			325.391802930559	282.112609148113					866	0
			331.843540102726	218.350202847965					189.835820895522	326.070990458572
			319.157656687487	198.342071849615					167.104895104895	201.544204541634
			343.851991614256	226.842714069927					344.458823529412	223.236451246803
			321.732283464567	234.276447065287					264.480769230769	223.177717840678
			342.381573411864	259.906371474509					348.5	45.9619407771256
			328.105359317905	221.088670646083					1072.66666666667	1070.05716358208
			318.259649122807	211.87525217871					263.925	375.962040330179
			324.309861684929	208.421934849586					229.696202531646	335.746216521454
			281.95728008089	186.025705291397					2461	0
			374.856763338499	260.597888698013					467.833333333333	753.223583450934
			292.402535657686	242.904448610732					473.5	742.01152282158
			330.176526603976	230.502966929321					619.75	462.007485509344
			326.132783882784	357.431669385095					184.88	183.910676606055
			335.204113924051	220.807854699417					223.780487804878	313.690931654436
			320.850175438596	228.134411238318					2663	0
			278.649536647009	201.915218979031					260	0
			334.867409470752	325.356033818601					1165	903.314452447208
			331.341054556538	314.805030331372					220.346153846154	170.683732826487
			316.34481416618	194.400125802149					1438	981.419380285513
			322.969151670951	212.43605241464					639.5	420.728534805996
			259.307548928239	185.780042941307					173.524752475248	183.44255744289
			307.088865656038	200.805878221434					1222	571.34227919873
			319.534285714286	222.766199311441					198.831168831169	253.194506186626
			331.86589545844	234.519830268769					195.248407643312	219.437733007156
			305.26397515528	192.516679703218					1367	643.467170879758
			327.681426519866	232.273868231506					2904	0
			314.784624413146	190.135063341553					1550	854.184991673349
			320.702842377261	198.781805907538					246.425531914894	289.757150542436
			348.317137038115	230.262840350507					173.43119266055	182.648233405519
			366.372039724981	472.490654169918					1255	596.798123321446
			340.997527577026	252.494435916696					320.186746987952	256.514034241184
			318.753194207836	242.356679627752					202.220930232558	253.54430642686
			329.258446534309	216.023201935463					463.666666666667	737.589226240912
			283.230750062298	215.392965744668					207.382716049383	236.83246018553
			321.01272264631	202.776966913299					444	165.737744644966
			320.978094922005	220.239323041473					182.461538461538	129.166568444959
			309.049517684887	210.150502285714					290.107883817427	276.849802803951
			310.891922005571	208.019153555019					357.4	257.992829357717
			377.963473466575	288.506100738067					775.5	712.007794901151
			309.999433748584	205.605851097056					518.166666666667	360.361716427629
			338.958980044346	245.788444586494					741	84.8528137423857
			338.952892985151	272.636239880515					1134	0
			405.454545454545	514.23094759323					1869.5	942.573339321668
			318.170112226816	195.162726864678					187.313131313131	227.175453477139
			316.846789235278	221.319608509557					218.666666666667	98.6018931528869
			321.032307356472	202.607143049109					202.802197802198	199.577454737654
			331.082162162162	275.241959389704					185.222222222222	201.341080084505
			324.087886566434	374.758692990341					403.666666666667	144.507208586054
			318.933042880073	240.126182500352					221.714285714286	91.8054360876201
			315.901301729163	226.601704031484					1175.5	471.640223051427
			331.347352024922	308.780334328968					287	53.7401153701776
			322.351905528717	220.96514494755					2114	0
			316.850282485876	216.926333529127					235.269230769231	252.57071348278
			319.289121114684	215.432843008616					264.5	9.19238815542512
			280.297057020233	221.095959324468					1392.5	478.711290863293
			313.189216342934	333.749001513079					278.685920577617	259.276247920696
			319.152434721242	238.375765261636					367	230.362757406661
			215.984834968778	153.934709499109					195.725	266.631932830713
			318.219232031506	196.235901366355					247.454545454545	240.002768049305
			330.649572649573	240.598555725345					228.820224719101	202.061678353516
			343.171132926506	227.740928757743					1017	0
			304.545591885184	194.464670412879					193.846153846154	136.74842672418
			306.675841795831	197.268013842194					342.857142857143	213.294341674776
			346.490405787984	370.017531421189					3309	0
			228.905056179775	184.274950610291					247.489864864865	195.765615387681
			305.280331373597	198.586604911975					192.5	184.970404996685
			318.07277486911	248.025789991564					431.166666666667	293.965587555188
			325.61581920904	277.0058553564					210.466666666667	255.27851100674
			302.900197628459	206.600283670451					201.822580645161	227.522001022722
			345.398019001415	300.30150817956					482.5	188.797510576808
			323.444517833554	199.295183322309					261.826086956522	273.520773482692
			306.120170063774	206.059193886766					4867	0
			338.155172413793	207.168598461798					440	118.79393923934
			240.803099017385	184.512736344108					197.009708737864	236.313786705662
			357.395553343289	277.669878454137					286	7.07106781186548
			322.466091728734	208.75360165209					246.04347826087	297.697456901148
			313.02118491921	216.620614372578					180.822784810127	199.50083603023
			349.146112040134	262.23054801269					292.5	320.955292836868
			310.832014296656	196.577580134651					265.222222222222	259.831416075644
			359.987321711569	317.91983091123					198.612903225806	198.353084322593
			346.742288031024	289.058218359279					187.607142857143	176.753386011237
			300.526182432432	226.088362146081					168.653846153846	212.739083971754
			308.624818577649	218.052633602161					174.142857142857	97.3078081338262
			319.754917597023	201.165439813831					718	0
			313.075679787032	207.458996062935					233	163.776677216263
			335.02266221374	275.25746947939					163.162790697674	145.935967730874
			320.193693693694	222.813739248871					208.2	56.4065599021958
			331.526986506747	221.344994737915					806.5	714.109935514134
			330.947493224932	230.981826460471					159	160.477412740859
			319.465058046893	217.696334812727					811.8	837.314576488431
			386.398663216904	313.293455526544					203.892857142857	231.910067096664
			351.163033023405	392.237968852612					375.75	100.330703177043
			325.169359576968	359.674917236503					191.297872340426	181.28813420649
			360.4473217453	242.07906324746					2278	0
			325.512513407222	211.850963212332					200.7875	227.527530327567
			334.765917602996	400.036228140953					242.698113207547	266.703853690371
			318.989923493189	206.077921284368					493.8	678.714741257327
			302.83704405495	199.415976608229					710.4	805.903406122595
			324.524170616114	201.275581750746					316.142857142857	205.938848991174
			331.071037641014	235.632876820115					493	246.262732327353
			374.741649625085	299.503109515214					1299	697.207286249936
			209.908447142135	131.469709933607					254.882113821138	382.515239559296
			301.94294770206	242.508602191127					1250	702.864140499428
			302.703104617793	202.59619621178					186.466019417476	193.873155193255
			306.391700404858	213.588947260483					196.69298245614	177.630825635094
			347.781118881119	232.617437612623					225.392156862745	214.821607705684
			349.665020067922	270.176832004178					187.910256410256	193.397322393627
			333.52	269.306081599552					783	690.949105699303
			339.55726426548	268.275359813456					371.4	157.88223459275
			321.54328358209	210.126966119191					229.553571428571	230.073582578144
			304.884589726484	219.291585844843					208.857142857143	190.4726597215
			323.425732058868	390.930705624769					245.746835443038	252.460683324102
			337.213441654357	204.826615957562					416.5	44.5477272147525
			148.182832846133	101.138327289626					246.457627118644	235.491951838018
			302.520408163265	221.777830794825					213.444444444444	183.913098439937
			399.43359375	446.078478098047					159.965517241379	150.957752312227
			362.397424743344	360.36297116291					224.828571428571	353.681610870755
			324.727472527473	215.702663918579					940.25	783.08423344278
			328.610477657935	216.509910159358					2904	0
			305.079981507166	202.905259859905					339.571428571429	213.689694918322
			374.422379478107	300.380488527996					784.333333333333	826.796427987769
			320.552434456929	200.38977488056					191.074626865672	196.011851329457
			327.786613447958	231.083180547182					814.5	400.929544932772
			337.015384615385	318.538196206959					169.597826086957	159.031896709579
			310.411045722046	237.439224851871					306.5	65.7609306503489
			326.711718959507	199.550549907325					207.051948051948	220.96063570023
			332.023880597015	222.288611119976					1164	562.856997824492
			336.837123745819	215.084574680274					198.858974358974	183.190818430881
			330.115927419355	216.443122979153					215.232142857143	363.535442145973
			382.514808189227	337.068473156098					808	73.5391052434009
			333.865858279651	216.979042001448					187.763358778626	221.358631117403
			311.378349022448	231.152757092906					235.139359698682	414.04309703533
			327.580962800875	212.289622688018					328.25	143.234946853064
			325.775575633926	227.924319438744					457.5	96.873629022557
			337.566131386861	358.299036495378					300.8	282.576892190427
			346.259935897436	293.803364279258					227.115384615385	339.686112640953
			327.727469358327	236.141061040208					243.22641509434	171.078214401105
			374.675527039413	332.607555216509					338.5	102.530483272049
			327.336945124083	278.204794004898					1005	826.157975208132
			300.23733047823	219.662687415265					446	50.9116882454314
			317.863059250302	341.993739125676					210.28125	225.646968877253
			314.186652763295	207.369989405586					1245.5	219.910208949016
			304.67461515243	214.582490666092					264.714285714286	413.406202745143
			311.921481481481	194.466819268155					179.918918918919	180.245154389777
			284.391328515842	235.033398851406					301.255319148936	294.919404472027
			354.367943150415	228.038438977418					2904	0
			304.308037143772	211.555331877865					203	0
			322.912075804319	231.423939721421					1225	540.229580826522
			321.416064422878	214.114198140021					206.344398340249	223.038883147253
			293.274606935171	217.565878376869					304	52.3259018078045
			311.363252673045	234.053433775951					199.31914893617	214.87995702181
			358.626728110599	260.689070894797					233.981132075472	210.09397993847
			321.272910083309	205.480688702658					940.666666666667	1132.22318176821
			323.033260233918	221.692091732796					896.5	113.844191771034
			306.165011037528	209.624359231624					790.5	447.598592491085
			330.085568326948	282.612468641056					159	57.1064169524131
			315.215224766752	245.398594342712					253	237.473561281445
			335.682229965157	251.21322778008					176.158536585366	168.406142633944
			309.511076619162	199.983977935882					172.574257425743	179.376996659809
			306.68620855358	233.821341318412					315.5	64.3467170879758
			302.550241333918	218.877682412735					273.2	174.615864113201
			342.244012495661	245.107198386984					164.159420289855	184.024105133668
			284.695607158704	186.993501912038					262.168674698795	430.46236682277
			325.847559750954	272.422571960382					1955.5	1248.04346879426
			316.606194690266	200.477258994843					214.5	243.255073148012
			350.665621734587	252.121639104681					225.372881355932	195.73976630341
			330.512605042017	229.175045951376					271	28.2842712474619
			342.768320736116	211.354826016923					159.754716981132	205.682733554132
			342.200587084149	358.493336952213					666	434.16356364854
			314.178869323448	240.624364559912					178.298850574713	173.45136138441
			333.033823529412	224.72590101421					181.791044776119	226.921327797759
			331.030386740332	229.083896781928					338.857142857143	216.956546011276
			362.641416625676	274.897441766294					1008	1062.3309277245
			318.421711899791	232.298825633174					218.923076923077	207.471030183456
			309.667344674556	206.746106097222					319	66.4680374315355
			300.845903771131	193.498097276028					333.666666666667	129.496460698095
			337.807003581377	248.908267031833					311.727272727273	244.735478722343
			304.841231657445	207.089983146362					646.5	437.699097554473
			311.809488510007	206.856141320693					457.166666666667	735.978102029311
			375.432944606414	355.718313915202					43.4	17.9944435868409
			317.675315807443	196.498070932609					316.75	161.74130579416
			342.906874365053	206.604574817496					167.318584070796	170.94899330579
			350.035993208829	245.755946249714					195.443037974684	190.102249601295
			331.562377347911	218.959201140698					176.438763376932	184.871896111341
			299.697680839315	209.513221784032					1081.33333333333	886.697994434031
			337.073543159863	284.893995600765					204.559523809524	303.012280604864
			336.188535366816	244.1141710688					581.333333333333	340.552981683223
			323.754894073478	210.223714613598					330	8.48528137423857
			315.822547364472	229.623306065649					199.287878787879	152.776233064169
			322.598141263941	213.199270209039					318.5	331.55240913014
			321.412612236375	249.204495698453					207.9375	236.413874045644
			326.759103641457	235.28921448506					235.314814814815	273.397134881267
			316.761509746993	220.328877587918					457.666666666667	45.785732857882
			297.174093879976	190.970602890073					184.361111111111	184.430856966954
			345.260168559912	259.125187244671					207.916666666667	206.404431997045
			416.708092485549	514.392217244414					205.721518987342	273.684027840682
			301.586805555556	191.047342352551					184.102941176471	166.170936958687
			323.740476190476	201.635177971513					154.571428571429	92.5037965758832
			341.286882667506	224.559947524959					891.25	1102.5157217322
			336.586789099526	274.584837093596					1391.14285714286	1952.68212369307
			322.130183839248	247.279754178557					237.92	191.694148399507
			341.038780422573	207.188435940289					389.166666666667	223.391509835684
			341.290447504303	234.393145741353					383	25.4558441227157
			333.419628099174	242.623157246341					205.767932489451	201.11966498899
			347.92196362214	325.5029224991					357.650943396226	274.49198244698
			377.296402877698	273.138019952188					229	229.235250343397
			345.768545049347	269.685520284341					1492	478.004184082106
			318.461560947091	208.465242587431					2760	0
			335.842329978652	314.45935092965					2769	0
			299.577368195457	201.630964897736					207.381578947368	201.304145816243
			339.14430095452	221.699063006268					302.5	6.36396103067893
			411.08305054474	404.010936922284					278	68.2861625807162
			406.098228663446	399.879713785105					603.125	697.827943898576
			342.400553335383	288.702675167966					297.014925373134	485.266671221196
			323.813523875915	223.538149932712					245.916666666667	306.308382629039
			334.923254917085	245.627655427898					829	0
			323.190256558086	204.631813024216					156.885714285714	120.355789085472
			318.939570633448	227.569283858827					214.857142857143	99.1588432288124
			332.532680603334	212.869837424197					186.325842696629	186.236822308739
			310.88062283737	195.889570808387					1383	383.251875403109
			325.341872232764	207.514866797122					392.666666666667	210.557197296443
			335.385470719051	234.403229348158					1976.33333333333	933.088598865796
			316.193498107326	208.468894375351					481	137.17871555019
			330.791760299626	292.165576719627					342.285714285714	214.478215121967
			315.764170388183	308.658685878056					567.166666666667	792.605681702236
			339.020447110142	253.121713769451					193.695652173913	177.852409428835
			335.676648976497	214.978738162182					167.43023255814	149.836659356127
			317.141395348837	230.905169514303					1388.5	662.559053971795
			308.444152923538	225.030257248797					147.1375	118.123808010864
			347.296279594138	247.268054767641					199.842857142857	154.659011153081
			317.860695111613	196.968493492451					487	502.052896726143
			341.491525423729	274.072358837335					1332	1523.10800667582
			312.25102319236	250.180602965022					465.6	525.727400845723
			306.616848515605	207.813095350856					1237.5	630.032142037214
			333.759493670886	241.782702557679					999.25	894.145541844279
			279.569742813918	195.569337244319					3113	0
			338.832648189895	327.149427405468					438.6	597.9149605086
			302.187645687646	183.071129668956					270.4	175.376167137955
			345.246823956443	228.78849549463					372.857142857143	230.229181882915
			312.552120383037	209.861106765283					2968	0
			349.137992831541	238.359244510204					176.478723404255	172.960728262035
			330.683010752688	213.11589514124					223.101694915254	251.234105341478
			353.861817119486	255.872682830099					265.423076923077	183.474456859146
			366.069256756757	323.101153822572					818.222222222222	1084.57224030695
			321.476850763807	229.401025766879					673.727272727273	439.615761980639
			310.276729559748	207.369317115826					203.914893617021	254.615040181057
			360.231979030144	259.34923333379					988	895.711635144556
			304.013195700756	205.294605090024					783.75	1064.65248633846
			354.993929173693	264.456499596923					214.08	230.543175296246
			332.349364889806	313.895546805667					175.4125	158.164847008158
			376.2070132267	312.50317047712					315.061224489796	372.238409723485
			323.789733464956	221.081063294102					296	149.415527974839
			335.398541919806	228.203653674842					179.166666666667	109.662056640693
			334.467757459095	223.199612649808					256.5	45.9619407771256
			357.173570019724	274.752470150185					205.745098039216	158.986017389864
			324.365963583919	242.356305121517					736.4	782.684035866326
			327.277873070326	229.994005085948					438	124.450793488832
			311.858313253012	190.800027366468					163.9375	110.670362639085
			330.342729367123	222.691484922431					220.864406779661	200.549715018592
			317.538919266645	257.435207638392					184.617021276596	186.424428469192
			352.070528211285	247.58314101724					213.789473684211	186.698853114812
			300.412975235438	207.70336307643					211.391304347826	179.942165332226
			369.899388549194	255.612772050029					718.5	473.0544366138
			397.508785479822	473.49036688193					399.4	555.565747684286
			320.925182912438	209.819943539767					198.363636363636	188.936834081466
			322.920030464585	235.981797491045					265	56.5685424949238
			339.41819515774	267.403055428349					1085.5	430.628029742607
			350.628154994668	233.699808853022					1214.5	706.399674405361
			322.552886219553	225.505291448204					211.560975609756	228.490381112127
			340.709166915497	220.57813734368					262.009049773756	542.034592916107
			313.531719345438	282.854073027395					736	472.347329832614
			251.543262879789	208.947646647429					253.959183673469	212.822104818366
			312.035946787433	209.153168009022					2777	0
			291.030745814307	182.859843207352					453	700.673104949805
			327.676683361158	204.717037615676					433	26.8700576850888
			323.269245072518	218.535491071675					196.76	194.261306325102
			333.284691629956	235.013762073142					289.5	17.6776695296637
			324.220915647538	241.791195533887					357	94.7523086789974
			407.371145374449	477.670768051077					698	0
			318.94273979222	210.807717565145					207.714285714286	177.731421907701
			323.327203551046	240.383488513888					213.189655172414	187.084318817071
			316.353704705246	214.174572390249					224.162790697674	236.123539971327
			325.109619686801	240.539448930741					1610	0
			329.858409785933	255.241914319037					193.564516129032	182.484009716526
			322.137817559563	243.585909703613					194.166666666667	104.006570305278
			333.195607128056	226.25276051149					186.93670886076	186.381284259882
			268.284038542103	198.477019153523					321	16.9705627484771
			311.809577963103	200.227266942203					419.25	240.597000535474
			302.646888567294	214.240851908911					1358	1284.10591463477
			337.271685437661	238.361086164944					188.901234567901	196.494185978763
			343.278084179971	303.678564627494					198.417582417582	254.758537788849
			335.712175648703	208.144445074646					496.5	348.240577761983
			337.094154164511	216.066063472968					360.44623655914	412.946590109493
			362.734752796824	246.546335041698					731	0
			338.97574947489	269.207482837913					560.373333333333	501.518175503501
			333.857211654226	309.837541990337					298.578947368421	276.415573998413
			330.42700835013	247.067861432497					251.52	558.774754213132
			316.339443872297	237.773363419828					198.360655737705	190.135568545787
			277.828298887122	224.020562694588					167.851063829787	162.947775619986
			314.869511766772	216.287588881982					710	795.646592401425
			323.7638469285	222.722040105901					216.838709677419	189.559990378788
			315.473863636364	200.495160247144					234.238095238095	182.759979811428
			328.433263157895	243.237405024642					397	171.119841047145
			326.986684645205	220.438042400668					806.2	809.473717918006
			315.993517017828	201.884273255018					221.023255813953	178.091118564705
			324.085725368503	219.372308113872					1058	1330.77496219308
			348.790016798656	254.621911143462					279.5	33.2340187157677
			320.479446792163	212.873186936559					220.478873239437	232.662776146995
			331.624113475177	315.66374993531					185.666666666667	101.150712635486
			347.724092409241	218.038070025869					192.297297297297	192.31486238449
			282.286502644286	189.90181153994					225.09509202454	371.724521871308
			392.030294833649	278.598534745777					706.333333333333	975.364718109761
			346.161033797217	268.617164545489					324.666666666667	230.480657178283
			375.424889246879	322.524994537552					2597	0
			327.999194847021	200.3994648264					1068.66666666667	468.385880800578
			299.833708990734	242.219116910467					2956	0
			318.20151701517	233.057934871386					270.2	146.486176822252
			322.374440131383	242.006523142973					168.559139784946	174.001715531622
			314.815769522365	224.138807509681					225.492957746479	206.141967255539
			318.7168	204.886042969418					392.666666666667	222.296798597431
			327.613486842105	212.883915000103					178.636363636364	158.293849082466
			356.191014056225	300.67449059419					744.5	1002.06935887692
			352.827836780324	267.265137864028					190.764705882353	273.067982222079
			314.137408568443	221.663073068397					590	215.182093430967
			324.679424157303	204.296701797622					714.6	794.451257158046
			357.598540145985	293.501616148181					211.46511627907	185.715905521516
			398.128095644748	384.228511942369					191.59649122807	221.182201851867
			310.73092926491	201.778688036685					567.6	893.739783158387
			328.159917510311	232.025541646694					213.530864197531	192.442464545884
			308.056459647957	220.234096534495					357.5	223.897074567758
			281.19595448799	199.082878972217					255.166666666667	170.469254314867
			316.733644859813	213.234809794965					2242	0
			393.011773362767	373.249076969282					189.716417910448	245.493924257975
			330.803821062442	210.984698136769					155.076923076923	112.089936417833
			334.677794336811	234.783324598965					698.666666666667	844.413011110874
			311.200746467609	225.185269996602					194.824561403509	197.102479913147
			326.927830132411	218.080677680802					467	154.149278298667
			327.081945743686	229.663870218279					1228.33333333333	1004.01062411378
			379.234678340312	304.82234190746					170.544871794872	152.053952349634
			369.830214830215	312.756790688825					139.222222222222	112.767097597897
			299.159825870647	180.529452756171					442	106.270096138723
			357.466341463415	245.514463190653					270.2	162.73198825062
			316.179147703765	200.411453244299					246.888888888889	265.36615264301
			321.704859993563	214.1906375633					332	221.053538009838
			387.831728840754	329.767637661195					179.2	176.497760819983
			348.473053892216	245.011252338449					264.541666666667	370.481939848116
			382.564866014462	330.388469988003					2580	0
			381.873070017953	319.095475202856					231.725490196078	288.585729268193
			325.086137281292	204.464354221072					191.120967741936	202.92704629319
			343.873362445415	257.480833137618					229.557692307692	242.68937731437
			318.604472396925	209.082327983817					398.166666666667	338.493968434693
			334.872129671319	226.885034272754					268.5	144.657872236529
			315.141553773846	249.182017276227					259.117647058824	263.459495714907
			336.803669724771	210.215500228212					176.6	189.63246841436
			318.702702702703	194.561842066054					198.066666666667	205.317705910524
			326.715925975956	235.895243143971					167.571428571429	120.304019645468
			322.416481069042	204.93375050158					180.75	171.555443268182
			304.762340764331	210.480185452269					356.666666666667	117.687439148506
			328.432011331445	229.714962647723					3565	0
			380.464735516373	345.249787252009					228.531914893617	228.590278147704
			321.714345028026	212.213259217269					241.804347826087	301.752556433263
			317.082800511509	240.540758686083					217.196428571429	279.579451686269
			316.651049475262	260.648962327596					198.272727272727	219.636691138517
			331.713329081633	218.593343565139					174.359223300971	179.579238852496
			311.108435451696	195.611544569607					577.666666666667	588.858500264141
			328.137795275591	243.960028003943					289	0
			318.968134715026	221.752704619016					180.301075268817	171.898591500049
			326.704986149585	214.630347706118					748.5	14.8492424049175
			335.412762237762	249.959098059328					190.111111111111	161.273931699304
			315.191813261164	230.369220484919					275.4	163.102115252991
			358.793586269196	259.920230619126					176.5	167.388618006728
			365.969601376541	248.565359677252					181.777777777778	181.526486813111
			318.587269681742	197.874291136005					377.5	92.6309883354377
			303.191400832178	234.070713484995					184.373493975904	190.421401162186
			321.871185097107	203.494497126619					3381	0
			345.884853852967	314.112888851089					331	56.5685424949238
			358.120394173093	269.798890961735					185.819672131148	171.096318701555
			312.669093725794	191.613081107726					261	29.698484809835
			308.361362656317	217.243178114956					3710	0
			349.959322033898	310.289511078683					165.75	114.014911305495
			334.104499814057	289.736620723418					158.8	106.581424272713
			311.678349959558	218.988912542344					1654.5	867.620020515894
			317.711362805992	206.877439188653					543	36.7695526217005
			319.07654676259	204.261695933446					191.14606741573	221.32244836241
			297.411036036036	196.359060345366					230.952830188679	359.283821540137
			342.610691904336	317.742050024574					176.009523809524	178.059761750314
			248.937128292268	179.050991100117					175.9375	146.946167825972
			309.843004338395	205.553932918062					350.122448979592	634.653567988508
			336.174751243781	225.685869982451					592	685.751169642945
			321.396659242762	230.525376762895					189.685185185185	159.193820880613
			338.602180598267	219.373874435751					5805	2577.02095451318
			341.598949629983	290.798120448852					506.4	823.042708490878
			327.297242770679	232.035414643184					714.333333333333	968.166480174424
			290.90213480451	186.845790279711					173.602409638554	157.369375934226
			325.868852459016	215.768724296087					192.728813559322	183.231512734335
			334.103574702108	258.033632716891					345.857142857143	216.638276528279
			330.462713387242	218.866664142241					145.807692307692	116.23666176582
			296.242020343739	194.78912124777					549.333333333333	149.480210507389
			338.529239766082	238.842232436805					2832	0
			345.729341317365	294.971378588026					299	52.3259018078045
			331.991415038484	220.915492769349					181.084210526316	182.117898635361
			332.640870616687	228.833631826106					262.65306122449	272.173393799829
			334.6361167685	224.666326373518					231.869565217391	251.708763218779
			336.909441233141	241.50165168759					197.117021276596	204.345893580688
			334.873765867419	247.427685850703					178.666666666667	105.002222198707
			336.481418918919	225.715434110716					723.666666666667	1002.28056617563
			361.735383447229	416.027008641054					307	0
			342.963380770566	291.143423150578					215.56862745098	202.160951214814
			321.827586206897	239.825591307853					304.333333333333	120.935244380343
			294.895355045382	227.148786384583					302	39.5979797464467
			331.512451085023	249.170804420502					231.71186440678	294.588787087185
			310.06267444811	206.71560291173					289.892733564014	247.520395306829
			332.671851851852	215.629967209987					576.5	328.804653251745
			325.194783101786	217.613553972125					474.266666666667	211.101013960706
			281.054794520548	222.510072224713					294	21.2132034355964
			340.045260915868	245.270823605843					201.111111111111	190.775445066318
			395.985769230769	268.72967636423					345.285714285714	217.772598739843
			337.237383635473	390.499687105906					401	0
			326.661783854167	215.609562458284					346.428571428571	218.155034431065
			310.800907029479	214.161517634181					417.5	4.94974746830583
			338.779516749039	267.300104322703					191.431818181818	201.564162296274
			323.898292501856	215.907126246013					310	0
			335.454326343697	240.133996362402					381	213.177860013652
			323.9198127012	223.786706832054					241.666666666667	168.215140024117
			311.538119195046	250.695075733071					696.571428571429	645.915850335232
			347.666504618376	243.378325553661					186.691176470588	196.763002934923
			290.000708215297	198.833135756503					164.982456140351	216.910654025048
			381.473459119497	265.928916183424					484	469.12045361506
			277.371537208039	204.059400810142					769.833333333333	724.757453681345
			315.762343404569	244.667925061323					469.666666666667	757.410764820957
			344.904642650742	224.032694334237					207.277777777778	205.6743783794
