	Coefficient	Correlation	Comparison	Domain
270	0.8153105705100736	Spearman	freq	Eukaryotes
271	0.6793474647387124	Spearman	freq	Eukaryotes
272	0.6539946200108077	Spearman	freq	Eukaryotes
273	0.6431047864584132	Spearman	freq	Eukaryotes
274	0.4609933599613033	Spearman	freq	Eukaryotes
275	0.6964428611646796	Spearman	freq	Eukaryotes
276	0.6720597412989578	Spearman	freq	Eukaryotes
277	0.6370090064919828	Spearman	freq	Eukaryotes
278	0.6004343266934	Spearman	freq	Eukaryotes
279	0.7093963935933444	Spearman	freq	Eukaryotes
280	0.6883510586536705	Spearman	freq	Eukaryotes
281	0.5278644359365778	Spearman	freq	Eukaryotes
282	0.6187216665926913	Spearman	freq	Eukaryotes
283	0.714730201063971	Spearman	freq	Eukaryotes
284	0.6575822638786855	Spearman	freq	Eukaryotes
285	0.8290260754345421	Spearman	freq	Eukaryotes
286	0.7947373131233707	Spearman	freq	Eukaryotes
287	0.7840696981821175	Spearman	freq	Eukaryotes
288	0.758924605820592	Spearman	freq	Eukaryotes
289	0.761972495803807	Spearman	freq	Eukaryotes
290	0.7093963935933444	Spearman	freq	Eukaryotes
291	0.7269217609968319	Spearman	freq	Eukaryotes
292	0.4074274960405789	Spearman	freq	Eukaryotes
293	0.7932133681317631	Spearman	freq	Eukaryotes
294	0.7170161185513826	Spearman	freq	Eukaryotes
295	0.7993091480981936	Spearman	freq	Eukaryotes
296	0.6354850615003751	Spearman	freq	Eukaryotes
297	0.6728217137947616	Spearman	freq	Eukaryotes
298	0.4647718201607705	Spearman	freq	Eukaryotes
299	0.8115007080310546	Spearman	freq	Eukaryotes
300	0.7033006136269139	Spearman	freq	Eukaryotes
301	0.7474950183835347	Spearman	freq	Eukaryotes
302	0.6659639613325274	Spearman	freq	Eukaryotes
303	0.7909274506443518	Spearman	freq	Eukaryotes
304	0.6042441891724191	Spearman	freq	Eukaryotes
305	0.8724585076953592	Spearman	freq	Eukaryotes
306	0.6453907039458245	Spearman	freq	Eukaryotes
307	0.6941569436772682	Spearman	freq	Eukaryotes
308	0.8564570852834792	Spearman	freq	Eukaryotes
309	0.6248174465591217	Spearman	freq	Eukaryotes
310	0.6301512540297485	Spearman	freq	Eukaryotes
311	0.801595065585605	Spearman	freq	Eukaryotes
312	0.5189032696423926	Spearman	freq	Eukaryotes
313	0.8526472228044601	Spearman	freq	Eukaryotes
314	0.7017766686353064	Spearman	freq	Eukaryotes
315	0.6286273090381409	Spearman	freq	Eukaryotes
316	0.5684314818696401	Spearman	freq	Eukaryotes
317	0.888459930107239	Spearman	freq	Eukaryotes
318	0.6972048336604835	Spearman	freq	Eukaryotes
319	0.7673063032744338	Spearman	freq	Eukaryotes
320	0.8503613053170488	Spearman	freq	Eukaryotes
321	0.5143314346675698	Spearman	freq	Eukaryotes
322	0.4942180124090481	Spearman	freq	Eukaryotes
323	0.613398991695487	Spearman	freq	Eukaryotes
324	0.8876979576114353	Spearman	freq	Eukaryotes
325	0.6667259338283311	Spearman	freq	Eukaryotes
326	0.6903470811982492	Spearman	freq	Eukaryotes
327	0.761972495803807	Spearman	freq	Eukaryotes
328	0.6164357491052799	Spearman	freq	Eukaryotes
329	0.6751097972642569	Spearman	freq	Eukaryotes
330	0.7596865783163956	Spearman	freq	Eukaryotes
331	0.8214063504765041	Spearman	freq	Eukaryotes
332	0.8023570380814089	Spearman	freq	Eukaryotes
333	0.7040625861227178	Spearman	freq	Eukaryotes
334	0.8214063504765041	Spearman	freq	Eukaryotes
335	0.428110830602174	Spearman	freq	Eukaryotes
336	0.6165566061741701	Spearman	freq	Eukaryotes
337	0.7269217609968319	Spearman	freq	Eukaryotes
338	0.6872991912150339	Spearman	freq	Eukaryotes
339	0.6438667589542171	Spearman	freq	Eukaryotes
340	0.4990919847514937	Spearman	freq	Eukaryotes
341	0.7017766686353064	Spearman	freq	Eukaryotes
342	0.7558767158373767	Spearman	freq	Eukaryotes
343	0.6057681341640266	Spearman	freq	Eukaryotes
344	0.7482569908793386	Spearman	freq	Eukaryotes
345	0.5836709317857162	Spearman	freq	Eukaryotes
346	0.6507245114164513	Spearman	freq	Eukaryotes
347	0.5867188217689315	Spearman	freq	Eukaryotes
348	0.6796794662569959	Spearman	freq	Eukaryotes
349	0.7840696981821175	Spearman	freq	Eukaryotes
350	0.7314935959716549	Spearman	freq	Eukaryotes
351	0.5935765742311657	Spearman	freq	Eukaryotes
352	0.6644400163409198	Spearman	freq	Eukaryotes
353	0.6194836390884952	Spearman	freq	Eukaryotes
354	0.6773935487695845	Spearman	freq	Eukaryotes
355	0.3105902197189996	Spearman	freq	Eukaryotes
356	0.6354850615003751	Spearman	freq	Eukaryotes
357	0.7817837806947061	Spearman	freq	Eukaryotes
358	0.509759599692747	Spearman	freq	Eukaryotes
359	0.8366458003925801	Spearman	freq	Eukaryotes
360	0.8450274978464221	Spearman	freq	Eukaryotes
361	0.6537724013996665	Spearman	freq	Eukaryotes
362	0.5394765270290954	Spearman	freq	Eukaryotes
363	0.5158553796591774	Spearman	freq	Eukaryotes
364	0.6652019888367235	Spearman	freq	Eukaryotes
365	0.6994907511478948	Spearman	freq	Eukaryotes
366	0.7894035056527441	Spearman	freq	Eukaryotes
367	0.837407772888384	Spearman	freq	Eukaryotes
368	0.7695922207618452	Spearman	freq	Eukaryotes
369	0.6644400163409198	Spearman	freq	Eukaryotes
370	0.7741640557366681	Spearman	freq	Eukaryotes
371	0.6288116299753856	Spearman	freq	Eukaryotes
372	0.7871175881653327	Spearman	freq	Eukaryotes
373	0.6248174465591217	Spearman	freq	Eukaryotes
374	0.6179596940968876	Spearman	freq	Eukaryotes
375	0.5722413443486591	Spearman	freq	Eukaryotes
376	0.4591904088423588	Spearman	freq	Eukaryotes
377	0.8084528180478393	Spearman	freq	Eukaryotes
378	0.6248174465591217	Spearman	freq	Eukaryotes
379	0.7132062560723635	Spearman	freq	Eukaryotes
380	0.7307316234758511	Spearman	freq	Eukaryotes
381	0.6280824443206436	Spearman	freq	Eukaryotes
382	0.7566386883331806	Spearman	freq	Eukaryotes
383	0.8640768102415172	Spearman	freq	Eukaryotes
384	0.7467330458877308	Spearman	freq	Eukaryotes
385	0.2664296802759489	Spearman	freq	Eukaryotes
386	0.7139682285681671	Spearman	freq	Eukaryotes
387	0.7756880007282756	Spearman	freq	Eukaryotes
388	0.521189187129804	Spearman	freq	Eukaryotes
389	0.7650203857870223	Spearman	freq	Eukaryotes
390	0.7520668533583577	Spearman	freq	Eukaryotes
391	0.4404201025746005	Spearman	freq	Eukaryotes
392	0.8092147905436432	Spearman	freq	Eukaryotes
393	0.841217635367403	Spearman	freq	Eukaryotes
394	0.5927869533933361	Spearman	freq	Eukaryotes
395	0.5844329042815201	Spearman	freq	Eukaryotes
396	0.5783371243150895	Spearman	freq	Eukaryotes
397	0.6049219167659808	Spearman	freq	Eukaryotes
398	0.6941569436772682	Spearman	freq	Eukaryotes
399	0.5760512068276782	Spearman	freq	Eukaryotes
400	0.464596929535515	Spearman	freq	Eukaryotes
401	0.6507245114164513	Spearman	freq	Eukaryotes
402	0.4315448746979133	Spearman	freq	Eukaryotes
403	0.7528288258541614	Spearman	freq	Eukaryotes
404	0.7566386883331806	Spearman	freq	Eukaryotes
405	0.7954992856191746	Spearman	freq	Eukaryotes
406	0.6492005664248436	Spearman	freq	Eukaryotes
407	0.5806230418025009	Spearman	freq	Eukaryotes
408	0.7231118985178129	Spearman	freq	Eukaryotes
409	0.5798610693066971	Spearman	freq	Eukaryotes
410	0.4693750574151451	Spearman	freq	Eukaryotes
411	0.663678043845116	Spearman	freq	Eukaryotes
412	0.6095038225486288	Spearman	freq	Eukaryotes
413	0.4007975327928025	Spearman	freq	Eukaryotes
414	0.7993091480981936	Spearman	freq	Eukaryotes
415	0.5470962519871335	Spearman	freq	Eukaryotes
416	0.7924513956359593	Spearman	freq	Eukaryotes
417	0.7017766686353064	Spearman	freq	Eukaryotes
418	0.4371034922657876	Spearman	freq	Eukaryotes
419	0.4488018000284424	Spearman	freq	Eukaryotes
420	0.8229302954681116	Spearman	freq	Eukaryotes
421	0.5217779907675371	Spearman	freq	Eukaryotes
422	0.6773935487695845	Spearman	freq	Eukaryotes
423	0.6103399691388495	Spearman	freq	Eukaryotes
424	0.6880611637108378	Spearman	freq	Eukaryotes
425	0.6994907511478948	Spearman	freq	Eukaryotes
426	0.75054290836675	Spearman	freq	Eukaryotes
427	0.6073359073359074	Spearman	freq	Eukaryotes
428	0.549382169474545	Spearman	freq	Eukaryotes
429	0.8453453566117903	Spearman	freq	Eukaryotes
430	0.7292076784842433	Spearman	freq	Eukaryotes
431	0.422450514141209	Spearman	freq	Eukaryotes
432	0.5023287556421729	Spearman	freq	Eukaryotes
433	0.7353034584506738	Spearman	freq	Eukaryotes
434	0.683489328736015	Spearman	freq	Eukaryotes
435	0.6392949239793941	Spearman	freq	Eukaryotes
436	0.5892262945544761	Spearman	freq	Eukaryotes
437	0.5492076911080207	Spearman	freq	Eukaryotes
438	0.6629160713493121	Spearman	freq	Eukaryotes
439	0.675107631282173	Spearman	freq	Eukaryotes
440	0.5442530068717928	Spearman	freq	Eukaryotes
441	0.5425244170123107	Spearman	freq	Eukaryotes
442	0.5479526462713069	Spearman	freq	Eukaryotes
443	0.6439012938487322	Spearman	freq	Eukaryotes
444	0.7040625861227178	Spearman	freq	Eukaryotes
445	0.4603355220813673	Spearman	freq	Eukaryotes
446	0.7245833042010056	Spearman	freq	Eukaryotes
447	0.7208259810304014	Spearman	freq	Eukaryotes
448	0.8183584604932889	Spearman	freq	Eukaryotes
449	0.5945381674177177	Spearman	freq	Eukaryotes
450	0.6370090064919828	Spearman	freq	Eukaryotes
451	0.6400568964751979	Spearman	freq	Eukaryotes
452	0.6621540988535084	Spearman	freq	Eukaryotes
453	0.6426870719614766	Spearman	freq	Eukaryotes
454	0.6926329986856606	Spearman	freq	Eukaryotes
455	0.6665774680081327	Spearman	freq	Eukaryotes
456	0.5920526292395581	Spearman	freq	Eukaryotes
457	0.4265994636841033	Spearman	freq	Eukaryotes
458	0.7886415331569404	Spearman	freq	Eukaryotes
459	0.5408228408620966	Spearman	freq	Eukaryotes
460	0.7894035056527441	Spearman	freq	Eukaryotes
461	0.8876979576114353	Spearman	freq	Eukaryotes
462	0.5890047392563429	Spearman	freq	Eukaryotes
463	0.7033006136269139	Spearman	freq	Eukaryotes
464	0.6631395326430478	Spearman	freq	Eukaryotes
465	0.7436851559045158	Spearman	freq	Eukaryotes
466	0.7932133681317631	Spearman	freq	Eukaryotes
467	0.7817837806947061	Spearman	freq	Eukaryotes
468	0.7093963935933444	Spearman	freq	Eukaryotes
469	0.7699889983557816	Spearman	freq	Eukaryotes
470	0.4411820750704043	Spearman	freq	Eukaryotes
471	0.6008747032531764	Spearman	freq	Eukaryotes
472	0.3122626092794676	Spearman	freq	Eukaryotes
473	0.7924513956359593	Spearman	freq	Eukaryotes
474	0.7017766686353064	Spearman	freq	Eukaryotes
475	0.6328659167586292	Spearman	freq	Eukaryotes
476	0.493748570228218	Spearman	freq	Eukaryotes
477	0.614849559350503	Spearman	freq	Eukaryotes
478	0.444015933477338	Spearman	freq	Eukaryotes
479	0.5562399219367792	Spearman	freq	Eukaryotes
480	0.6011962991892038	Spearman	freq	Eukaryotes
481	0.7474950183835347	Spearman	freq	Eukaryotes
482	0.596624464214381	Spearman	freq	Eukaryotes
483	0.7886415331569404	Spearman	freq	Eukaryotes
484	0.5679761665481546	Spearman	freq	Eukaryotes
485	0.6773935487695845	Spearman	freq	Eukaryotes
486	0.7055865311143253	Spearman	freq	Eukaryotes
487	0.6880611637108378	Spearman	freq	Eukaryotes
488	0.4142878280599712	Spearman	freq	Eukaryotes
489	0.806166900560428	Spearman	freq	Eukaryotes
490	0.6941569436772682	Spearman	freq	Eukaryotes
491	0.5361621699354333	Spearman	freq	Eukaryotes
492	0.6223845659815391	Spearman	freq	Eukaryotes
493	0.6575822638786855	Spearman	freq	Eukaryotes
494	0.6499625389206474	Spearman	freq	Eukaryotes
495	0.3406557383141109	Spearman	freq	Eukaryotes
496	0.6415808414668055	Spearman	freq	Eukaryotes
497	0.5011571104120404	Spearman	freq	Eukaryotes
498	0.5722413443486591	Spearman	freq	Eukaryotes
499	0.6127057547156345	Spearman	freq	Eukaryotes
500	0.4830905623396136	Spearman	freq	Eukaryotes
501	0.8998895175442961	Spearman	freq	Eukaryotes
502	0.6796794662569959	Spearman	freq	Eukaryotes
503	0.6827273562402112	Spearman	freq	Eukaryotes
504	0.4327443231909005	Spearman	freq	Eukaryotes
505	0.7177780910471863	Spearman	freq	Eukaryotes
506	0.6149118041136723	Spearman	freq	Eukaryotes
507	0.7215879535262053	Spearman	freq	Eukaryotes
508	0.7947373131233707	Spearman	freq	Eukaryotes
509	0.4617965091139425	Spearman	freq	Eukaryotes
510	0.5335813792860714	Spearman	freq	Eukaryotes
511	0.6530104289038626	Spearman	freq	Eukaryotes
512	0.6377709789877865	Spearman	freq	Eukaryotes
513	0.5989103817017923	Spearman	freq	Eukaryotes
514	0.5509061144661525	Spearman	freq	Eukaryotes
515	0.2407931945413684	Spearman	freq	Eukaryotes
516	0.7516740965118385	Spearman	freq	Eukaryotes
517	0.8122626805268583	Spearman	freq	Eukaryotes
518	0.675107631282173	Spearman	freq	Eukaryotes
519	0.845789470342226	Spearman	freq	Eukaryotes
520	0.8678866727205363	Spearman	freq	Eukaryotes
521	0.4507515256444679	Spearman	freq	Eukaryotes
522	0.7574006608289842	Spearman	freq	Eukaryotes
523	0.587381656273397	Spearman	freq	Eukaryotes
524	0.6598681813660968	Spearman	freq	Eukaryotes
525	0.3586251178650197	Spearman	freq	Eukaryotes
526	0.6069865883466606	Spearman	freq	Eukaryotes
527	0.409105958189095	Spearman	freq	Eukaryotes
528	0.7490189633751424	Spearman	freq	Eukaryotes
529	0.754352770845769	Spearman	freq	Eukaryotes
530	0.3709150266108291	Spearman	freq	Eukaryotes
531	0.8747444251827705	Spearman	freq	Eukaryotes
532	0.581060093457764	Spearman	freq	Eukaryotes
533	0.5874807942647352	Spearman	freq	Eukaryotes
534	0.7749260282324717	Spearman	freq	Eukaryotes
535	0.3586251178650197	Spearman	freq	Eukaryotes
536	0.5394765270290954	Spearman	freq	Eukaryotes
537	0.560811756911602	Spearman	freq	Eukaryotes
538	0.801595065585605	Spearman	freq	Eukaryotes
539	0.1396699409278771	Spearman	freq	Eukaryotes
540	0.6911090536940531	Spearman	freq	Eukaryotes
541	0.8115007080310546	Spearman	freq	Eukaryotes
542	0.4479519742664458	Spearman	freq	Eukaryotes
543	0.683489328736015	Spearman	freq	Eukaryotes
544	0.6302443139669842	Spearman	freq	Eukaryotes
545	0.1859297954966793	Spearman	freq	Eukaryotes
546	0.5829089592899125	Spearman	freq	Eukaryotes
547	0.5080456989916665	Spearman	freq	Eukaryotes
548	0.7909274506443518	Spearman	freq	Eukaryotes
549	0.4733510690592419	Spearman	freq	Eukaryotes
550	0.6872991912150339	Spearman	freq	Eukaryotes
551	0.6255794190549256	Spearman	freq	Eukaryotes
552	0.5714793718528554	Spearman	freq	Eukaryotes
553	0.7292076784842433	Spearman	freq	Eukaryotes
554	0.5303328570794497	Spearman	freq	Eukaryotes
555	0.6842513012318189	Spearman	freq	Eukaryotes
556	0.6366829608886573	Spearman	freq	Eukaryotes
557	0.5339833238849064	Spearman	freq	Eukaryotes
558	0.7467330458877308	Spearman	freq	Eukaryotes
559	0.4466389087637323	Spearman	freq	Eukaryotes
560	0.6166914050294786	Spearman	freq	Eukaryotes
561	0.5432863895081145	Spearman	freq	Eukaryotes
562	0.6728217137947616	Spearman	freq	Eukaryotes
0	0.3352370816732429	Kendall	code	Eukaryotes
1	0.3352370816732429	Kendall	code	Eukaryotes
2	0.2336500872268057	Kendall	code	Eukaryotes
3	0.1117456938910809	Kendall	code	Eukaryotes
4	0.4165066772303927	Kendall	code	Eukaryotes
5	0.2742848850053805	Kendall	code	Eukaryotes
6	0.3555544805625303	Kendall	code	Eukaryotes
7	0.294602283894668	Kendall	code	Eukaryotes
8	0.1726978905589433	Kendall	code	Eukaryotes
9	0.3149196827839555	Kendall	code	Eukaryotes
10	0.3758718794518179	Kendall	code	Eukaryotes
11	0.3352370816732429	Kendall	code	Eukaryotes
12	0.2539674861160931	Kendall	code	Eukaryotes
13	0.1726978905589433	Kendall	code	Eukaryotes
14	0.4368240761196802	Kendall	code	Eukaryotes
15	0.3352370816732429	Kendall	code	Eukaryotes
16	0.1930152894482307	Kendall	code	Eukaryotes
17	0.1930152894482307	Kendall	code	Eukaryotes
18	0.3642869963475784	Kendall	code	Eukaryotes
19	0.3555544805625303	Kendall	code	Eukaryotes
20	0.0712987719910831	Kendall	code	Eukaryotes
21	0.0422200330920749	Kendall	code	Eukaryotes
22	0.3961892783411053	Kendall	code	Eukaryotes
23	0.2336500872268057	Kendall	code	Eukaryotes
24	0.2914295970780627	Kendall	code	Eukaryotes
25	0.3961892783411053	Kendall	code	Eukaryotes
26	0.2742848850053805	Kendall	code	Eukaryotes
27	0.010239862115041	Kendall	code	Eukaryotes
28	0.3758718794518179	Kendall	code	Eukaryotes
29	0.3555544805625303	Kendall	code	Eukaryotes
30	0.1523804916696559	Kendall	code	Eukaryotes
31	0.2742848850053805	Kendall	code	Eukaryotes
32	0.1320630927803684	Kendall	code	Eukaryotes
33	0.3961892783411053	Kendall	code	Eukaryotes
34	0.3961892783411053	Kendall	code	Eukaryotes
35	0.2690599324855267	Kendall	code	Eukaryotes
36	0.4165066772303927	Kendall	code	Eukaryotes
37	0.3819510642945919	Kendall	code	Eukaryotes
38	0.3961892783411053	Kendall	code	Eukaryotes
39	0.4368240761196802	Kendall	code	Eukaryotes
40	0.3961892783411053	Kendall	code	Eukaryotes
41	0.1930152894482307	Kendall	code	Eukaryotes
42	0.4977762727875425	Kendall	code	Eukaryotes
43	0.4165066772303927	Kendall	code	Eukaryotes
44	0.2553148031892709	Kendall	code	Eukaryotes
45	0.2539674861160931	Kendall	code	Eukaryotes
46	0.3961892783411053	Kendall	code	Eukaryotes
47	0.3377602647365992	Kendall	code	Eukaryotes
48	0.216196342488869	Kendall	code	Eukaryotes
49	0.3961892783411053	Kendall	code	Eukaryotes
50	0.2117024496099852	Kendall	code	Eukaryotes
51	0.3961892783411053	Kendall	code	Eukaryotes
52	0.1320630927803684	Kendall	code	Eukaryotes
53	0.3961892783411053	Kendall	code	Eukaryotes
54	0.3352370816732429	Kendall	code	Eukaryotes
55	0.1117456938910809	Kendall	code	Eukaryotes
56	0.1320630927803684	Kendall	code	Eukaryotes
57	0.3352370816732429	Kendall	code	Eukaryotes
58	0.4165066772303927	Kendall	code	Eukaryotes
59	0.1523804916696559	Kendall	code	Eukaryotes
60	0.2742848850053805	Kendall	code	Eukaryotes
61	0.3555544805625303	Kendall	code	Eukaryotes
62	0.3352370816732429	Kendall	code	Eukaryotes
63	0.3758718794518179	Kendall	code	Eukaryotes
64	0.3961892783411053	Kendall	code	Eukaryotes
65	0.3758718794518179	Kendall	code	Eukaryotes
66	0.4165066772303927	Kendall	code	Eukaryotes
67	0.3352370816732429	Kendall	code	Eukaryotes
68	0.4368240761196802	Kendall	code	Eukaryotes
69	0.322654196764998	Kendall	code	Eukaryotes
70	0.3555544805625303	Kendall	code	Eukaryotes
71	0.3352370816732429	Kendall	code	Eukaryotes
72	0.3758718794518179	Kendall	code	Eukaryotes
73	0.4187162772304043	Kendall	code	Eukaryotes
74	0.3758718794518179	Kendall	code	Eukaryotes
75	0.3555544805625303	Kendall	code	Eukaryotes
76	0.3555544805625303	Kendall	code	Eukaryotes
77	0.3961892783411053	Kendall	code	Eukaryotes
78	0.4571414750089676	Kendall	code	Eukaryotes
79	0.3555544805625303	Kendall	code	Eukaryotes
80	0.294602283894668	Kendall	code	Eukaryotes
81	0.4571414750089676	Kendall	code	Eukaryotes
82	0.3555544805625303	Kendall	code	Eukaryotes
83	0.3149196827839555	Kendall	code	Eukaryotes
84	0.3961892783411053	Kendall	code	Eukaryotes
85	0.3555544805625303	Kendall	code	Eukaryotes
86	0.3758718794518179	Kendall	code	Eukaryotes
87	0.3758718794518179	Kendall	code	Eukaryotes
88	0.3149196827839555	Kendall	code	Eukaryotes
89	0.3555544805625303	Kendall	code	Eukaryotes
90	0.294602283894668	Kendall	code	Eukaryotes
91	0.3555544805625303	Kendall	code	Eukaryotes
92	0.4368240761196802	Kendall	code	Eukaryotes
93	0.3352370816732429	Kendall	code	Eukaryotes
94	0.3149196827839555	Kendall	code	Eukaryotes
95	0.2133326883375182	Kendall	code	Eukaryotes
96	0.1117456938910809	Kendall	code	Eukaryotes
97	0.4165066772303927	Kendall	code	Eukaryotes
98	0.3961892783411053	Kendall	code	Eukaryotes
99	0.3555544805625303	Kendall	code	Eukaryotes
100	0.3555544805625303	Kendall	code	Eukaryotes
101	0.3080205518168487	Kendall	code	Eukaryotes
102	0.4165066772303927	Kendall	code	Eukaryotes
103	0.1556934983129867	Kendall	code	Eukaryotes
104	0.4368240761196802	Kendall	code	Eukaryotes
105	0.2742848850053805	Kendall	code	Eukaryotes
106	0.3352370816732429	Kendall	code	Eukaryotes
107	0.4165066772303927	Kendall	code	Eukaryotes
108	0.215614386271794	Kendall	code	Eukaryotes
109	0.3555544805625303	Kendall	code	Eukaryotes
110	0.1327636976584208	Kendall	code	Eukaryotes
111	0.2742848850053805	Kendall	code	Eukaryotes
112	0.3352370816732429	Kendall	code	Eukaryotes
113	0.3961892783411053	Kendall	code	Eukaryotes
114	0.3758718794518179	Kendall	code	Eukaryotes
115	0.4074215542347605	Kendall	code	Eukaryotes
116	0.294602283894668	Kendall	code	Eukaryotes
117	0.294602283894668	Kendall	code	Eukaryotes
118	0.3288510285934215	Kendall	code	Eukaryotes
119	0.1320630927803684	Kendall	code	Eukaryotes
120	0.3758718794518179	Kendall	code	Eukaryotes
121	0.3288510285934215	Kendall	code	Eukaryotes
122	0.3352370816732429	Kendall	code	Eukaryotes
123	0.2742848850053805	Kendall	code	Eukaryotes
124	0.093416098987792	Kendall	code	Eukaryotes
125	0.3555544805625303	Kendall	code	Eukaryotes
126	0.4774588738982551	Kendall	code	Eukaryotes
127	0.3961892783411053	Kendall	code	Eukaryotes
128	0.3149196827839555	Kendall	code	Eukaryotes
129	0.294602283894668	Kendall	code	Eukaryotes
130	0.3961892783411053	Kendall	code	Eukaryotes
131	0.3961892783411053	Kendall	code	Eukaryotes
132	0.0914282950017935	Kendall	code	Eukaryotes
133	0.3352370816732429	Kendall	code	Eukaryotes
134	0.294602283894668	Kendall	code	Eukaryotes
135	0.2336500872268057	Kendall	code	Eukaryotes
136	0.3758718794518179	Kendall	code	Eukaryotes
137	0.3555544805625303	Kendall	code	Eukaryotes
138	0.2491295671162284	Kendall	code	Eukaryotes
139	0.3555544805625303	Kendall	code	Eukaryotes
140	0.4368240761196802	Kendall	code	Eukaryotes
141	0.3149196827839555	Kendall	code	Eukaryotes
142	0.3961892783411053	Kendall	code	Eukaryotes
143	0.4368240761196802	Kendall	code	Eukaryotes
144	0.3149196827839555	Kendall	code	Eukaryotes
145	0.3018377969737078	Kendall	code	Eukaryotes
146	0.3758718794518179	Kendall	code	Eukaryotes
147	0.4368240761196802	Kendall	code	Eukaryotes
148	0.3758718794518179	Kendall	code	Eukaryotes
149	0.2779667260571174	Kendall	code	Eukaryotes
150	0.0914282950017935	Kendall	code	Eukaryotes
151	0.1726978905589433	Kendall	code	Eukaryotes
152	0.294602283894668	Kendall	code	Eukaryotes
153	0.3370155402098376	Kendall	code	Eukaryotes
154	0.3961892783411053	Kendall	code	Eukaryotes
155	0.3352370816732429	Kendall	code	Eukaryotes
156	0.3961892783411053	Kendall	code	Eukaryotes
157	0.3010074300717744	Kendall	code	Eukaryotes
158	0.4165066772303927	Kendall	code	Eukaryotes
159	0.51809367167683	Kendall	code	Eukaryotes
160	0.1930152894482307	Kendall	code	Eukaryotes
161	0.3555544805625303	Kendall	code	Eukaryotes
162	0.3555544805625303	Kendall	code	Eukaryotes
163	0.4571414750089676	Kendall	code	Eukaryotes
164	0.2348896189341292	Kendall	code	Eukaryotes
165	0.3961892783411053	Kendall	code	Eukaryotes
166	0.3809173653375312	Kendall	code	Eukaryotes
167	0.3149196827839555	Kendall	code	Eukaryotes
168	0.0507934972232186	Kendall	code	Eukaryotes
169	0.4571414750089676	Kendall	code	Eukaryotes
170	0.3758718794518179	Kendall	code	Eukaryotes
171	0.4368240761196802	Kendall	code	Eukaryotes
172	0.3961892783411053	Kendall	code	Eukaryotes
173	0.2742848850053805	Kendall	code	Eukaryotes
174	0.294602283894668	Kendall	code	Eukaryotes
175	0.3880785008476918	Kendall	code	Eukaryotes
176	0.1853111507047449	Kendall	code	Eukaryotes
177	0.3352370816732429	Kendall	code	Eukaryotes
178	0.3758718794518179	Kendall	code	Eukaryotes
179	0.3966087176872613	Kendall	code	Eukaryotes
180	0.3555544805625303	Kendall	code	Eukaryotes
181	0.3961892783411053	Kendall	code	Eukaryotes
182	0.2336500872268057	Kendall	code	Eukaryotes
183	0.3352370816732429	Kendall	code	Eukaryotes
184	0.0730595006266007	Kendall	code	Eukaryotes
185	0.3555544805625303	Kendall	code	Eukaryotes
186	0.3555544805625303	Kendall	code	Eukaryotes
187	0.3149196827839555	Kendall	code	Eukaryotes
188	0.3149196827839555	Kendall	code	Eukaryotes
189	0.2133326883375182	Kendall	code	Eukaryotes
190	0.3352370816732429	Kendall	code	Eukaryotes
191	0.3758718794518179	Kendall	code	Eukaryotes
192	0.294602283894668	Kendall	code	Eukaryotes
193	0.3758718794518179	Kendall	code	Eukaryotes
194	-0.0726569658793938	Kendall	code	Eukaryotes
195	0.1523804916696559	Kendall	code	Eukaryotes
196	0.3758718794518179	Kendall	code	Eukaryotes
197	0.1726978905589433	Kendall	code	Eukaryotes
198	0.2594891638549779	Kendall	code	Eukaryotes
199	0.294602283894668	Kendall	code	Eukaryotes
200	0.3352370816732429	Kendall	code	Eukaryotes
201	0.1995059687802532	Kendall	code	Eukaryotes
202	0.4165066772303927	Kendall	code	Eukaryotes
203	0.3149196827839555	Kendall	code	Eukaryotes
204	0.1726978905589433	Kendall	code	Eukaryotes
205	0.3758718794518179	Kendall	code	Eukaryotes
206	0.294602283894668	Kendall	code	Eukaryotes
207	0.3149196827839555	Kendall	code	Eukaryotes
208	0.1940392504238459	Kendall	code	Eukaryotes
209	0.2742848850053805	Kendall	code	Eukaryotes
210	0.3157517045319394	Kendall	code	Eukaryotes
211	0.3758718794518179	Kendall	code	Eukaryotes
212	0.2742848850053805	Kendall	code	Eukaryotes
213	0.3758718794518179	Kendall	code	Eukaryotes
214	0.3352370816732429	Kendall	code	Eukaryotes
215	0.2133326883375182	Kendall	code	Eukaryotes
216	0.3352370816732429	Kendall	code	Eukaryotes
217	0.4165066772303927	Kendall	code	Eukaryotes
218	0.4774588738982551	Kendall	code	Eukaryotes
219	0.2742848850053805	Kendall	code	Eukaryotes
220	0.3425256962885708	Kendall	code	Eukaryotes
221	0.2889902978548249	Kendall	code	Eukaryotes
222	0.3352370816732429	Kendall	code	Eukaryotes
223	0.294602283894668	Kendall	code	Eukaryotes
224	0.3758718794518179	Kendall	code	Eukaryotes
225	0.3555544805625303	Kendall	code	Eukaryotes
226	0.4571414750089676	Kendall	code	Eukaryotes
227	0.1935252382615112	Kendall	code	Eukaryotes
228	0.3406590573438252	Kendall	code	Eukaryotes
229	0.3758718794518179	Kendall	code	Eukaryotes
230	0.4368240761196802	Kendall	code	Eukaryotes
231	0.3696246621802184	Kendall	code	Eukaryotes
232	0.3555544805625303	Kendall	code	Eukaryotes
233	0.3961892783411053	Kendall	code	Eukaryotes
234	0.294602283894668	Kendall	code	Eukaryotes
